Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-09,Sofia,14,6.0,100.0,3.2283,6.984,0.4622422680412371,0.8891666049957276,1.2026999999999999,0.873,1.3776632302405496,True,P191R
2020-03-09,Sofia,14,6.0,100.0,17.1543,35.89,0.4779687935358038,1.0831666049957276,9.874799999999999,9.020999999999999,1.094645826405055,True,P191R
2020-03-09,Sofia,14,6.0,100.0,13.1664,26.19,0.5027262313860251,0.30716660499572757,3.2916,2.716,1.2119293078055964,True,P191R
2020-03-09,Sofia,14,6.0,100.0,3.1016999999999997,5.238,0.5921534936998853,0.6951666049957276,1.266,1.0670000000000002,1.1865042174320524,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.1657,14.259000000000002,0.5726698926993476,0.5981666049957276,1.3293,1.358,0.9788659793814432,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.393299999999999,13.289,0.481097148017157,0.5981666049957276,0.7595999999999999,0.48500000000000004,1.566185567010309,True,P191R
2020-03-09,Sofia,14,6.0,100.0,15.7617,34.047000000000004,0.46293946603224945,2.5381666049957277,10.761,8.051,1.3366041485529747,True,P191R
2020-03-09,Sofia,14,6.0,100.0,12.533399999999999,24.735000000000003,0.5067070952092176,0.8891666049957276,1.5191999999999999,1.261,1.2047581284694686,True,P191R
2020-03-09,Sofia,14,6.0,100.0,3.1016999999999997,6.984,0.44411512027491407,1.4711666049957275,1.0128,0.679,1.49160530191458,True,P191R
2020-03-09,Sofia,14,6.0,100.0,13.482899999999999,24.153000000000002,0.5582287914544776,0.7921666049957277,5.3172,5.432,0.9788659793814432,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.836399999999999,12.318999999999999,0.5549476418540465,0.6951666049957276,2.4686999999999997,1.8430000000000002,1.3395008138903959,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.9886,16.005000000000003,0.5616119962511714,0.8891666049957276,1.5824999999999998,0.9700000000000001,1.631443298969072,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.0519,18.527,0.48857883089544984,1.5681666049957277,1.7723999999999998,1.552,1.1420103092783502,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.0135,11.058,0.5438144329896907,1.5681666049957277,2.6586,1.1640000000000001,2.2840206185567005,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.0135,9.797,0.6138103501071756,0.5011666049957275,1.6458,1.552,1.060438144329897,True,P191R
2020-03-09,Sofia,14,6.0,100.0,15.8883,28.712,0.5533679297854556,0.7921666049957277,7.469399999999999,6.014,1.2420019953441968,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.684899999999999,23.862000000000002,0.40587125974352517,0.6951666049957276,4.6209,4.365,1.0586254295532644,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.5832,10.67,0.6169821930646673,0.5981666049957276,1.3925999999999998,1.4550000000000003,0.9571134020618554,True,P191R
2020-03-09,Sofia,14,6.0,100.0,7.4060999999999995,17.072000000000003,0.4338156044985941,1.4711666049957275,5.7603,3.492,1.649570446735395,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.7730999999999995,12.610000000000001,0.5371213322759714,0.5981666049957276,1.6458,0.48500000000000004,3.3934020618556695,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.836399999999999,16.684,0.40975785183409247,1.0831666049957276,4.6842,2.522,1.8573354480570976,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.329999999999999,13.386000000000001,0.4728821156432092,0.8891666049957276,2.7218999999999998,1.261,2.1585249801744646,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.266699999999999,10.282000000000002,0.6094825909356154,1.1801666049957276,1.5824999999999998,1.0670000000000002,1.4831302717900652,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.5583,15.132000000000001,0.631661379857256,0.7921666049957277,3.4814999999999996,1.8430000000000002,1.8890396093326094,True,P191R
2020-03-09,Sofia,14,6.0,100.0,3.9879,8.148,0.48943298969072163,0.11316660499572755,0.633,0.48500000000000004,1.3051546391752575,True,P191R
2020-03-09,Sofia,14,6.0,100.0,3.6713999999999998,7.372000000000001,0.49801953336950616,4.090166604995727,1.8356999999999999,0.873,2.102749140893471,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.672099999999999,16.878,0.5138108780661215,0.6951666049957276,0.5697,0.5820000000000001,0.9788659793814432,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.3684,15.908,0.5889112396278602,0.7921666049957277,5.507099999999999,4.462000000000001,1.234222321828776,True,P191R
2020-03-09,Sofia,14,6.0,100.0,4.431,9.312000000000001,0.4758376288659793,2.5381666049957277,1.5191999999999999,0.776,1.9577319587628863,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.2418,15.423,0.5992219412565648,1.2771666049957275,2.2155,2.037,1.0876288659793816,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.608799999999999,13.774000000000001,0.6250036300275881,0.5981666049957276,5.7603,2.716,2.120876288659794,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.2418,16.878,0.5475648773551368,0.8891666049957276,2.9751,1.358,2.1907952871870395,True,P191R
2020-03-09,Sofia,14,6.0,100.0,6.6465,12.222000000000001,0.5438144329896907,0.5981666049957276,4.431,3.007,1.47356168939142,True,P191R
2020-03-09,Sofia,14,6.0,100.0,11.9637,26.384,0.45344526986052147,1.1801666049957276,4.5576,2.522,1.807137192704203,True,P191R
2020-03-09,Sofia,14,6.0,100.0,10.064699999999998,16.490000000000002,0.6103517283201939,0.7921666049957277,1.5824999999999998,1.0670000000000002,1.4831302717900652,True,P191R
2020-03-09,Sofia,14,6.0,100.0,10.1913,16.587,0.6144149032374752,1.7621666049957276,4.1145,2.2310000000000003,1.8442402510085159,True,P191R
2020-03-09,Sofia,14,6.0,100.0,7.4060999999999995,17.266000000000002,0.42894127186377845,0.6951666049957276,2.2788,1.1640000000000001,1.9577319587628863,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.229,18.721,0.43955985257197794,1.0831666049957276,3.1016999999999997,2.9100000000000006,1.0658762886597934,True,P191R
2020-03-09,Sofia,21,6.0,0.0,3.2916,5.8,0.5675172413793104,3.608888827910026,3.2916,0.09666666666666666,34.05103448275862,False,None
2020-03-09,Sofia,21,6.0,0.0,2.532,4.446666666666667,0.569415292353823,6.122222161243359,2.5953,0.19333333333333333,13.42396551724138,False,None
2020-03-09,Sofia,21,6.0,0.0,1.5824999999999998,2.4166666666666665,0.6548275862068965,1.6755554945766924,1.6458,,,False,None
2020-03-09,Sofia,21,6.0,0.0,1.5191999999999999,2.1266666666666665,0.7143573667711599,1.288888827910026,1.5824999999999998,0.09666666666666666,16.370689655172413,False,None
2020-03-09,Sofia,21,6.0,0.0,7.659299999999999,14.5,0.5282275862068965,26.42222216124336,7.8492,0.29,27.066206896551726,False,None
2020-03-09,Sofia,21,6.0,0.0,2.3421,4.253333333333333,0.5506504702194357,1.192222161243359,2.2788,0.19333333333333333,11.786896551724137,False,None
2020-03-09,Sofia,21,6.0,0.0,1.5191999999999999,2.9,0.5238620689655172,26.808888827910025,1.4559,,,False,None
2020-03-09,Sofia,21,6.0,0.0,0.633,1.2566666666666666,0.503713527851459,5.6388888279100255,0.6962999999999999,0.09666666666666666,7.203103448275861,False,None
2020-03-09,Sofia,21,6.0,0.0,3.2283,6.863333333333333,0.47036911121903835,2.932222161243359,3.2283,0.09666666666666666,33.396206896551725,False,None
2020-03-09,Sofia,21,6.0,0.0,1.8356999999999999,3.963333333333333,0.4631707317073171,10.665555494576692,1.9623,0.09666666666666666,20.299655172413793,False,None
2020-03-09,Sofia,21,6.0,0.0,2.0256,3.19,0.6349843260188087,0.9022221612433593,1.8989999999999998,0.09666666666666666,19.644827586206894,False,None
2020-03-09,Sofia,21,6.0,0.0,0.633,1.45,0.43655172413793103,10.665555494576692,0.7595999999999999,,,False,None
2020-03-09,Sofia,21,6.0,0.0,0.8229,1.16,0.709396551724138,3.3188888279100257,0.8229,0.09666666666666666,8.512758620689654,False,None
2020-03-09,Sofia,21,6.0,0.0,1.3925999999999998,3.0933333333333333,0.45019396551724133,2.4488888279100256,1.3925999999999998,0.09666666666666666,14.406206896551723,False,None
2020-03-09,Sofia,21,6.0,0.0,0.8861999999999999,1.6433333333333333,0.5392697768762676,1.9655554945766924,0.8861999999999999,0.09666666666666666,9.167586206896551,False,None
2020-03-09,Sofia,21,6.0,0.0,1.2026999999999999,2.2233333333333336,0.5409445277361318,4.478888827910025,1.2026999999999999,0.09666666666666666,12.441724137931034,False,None
2020-03-09,Sofia,21,6.0,0.0,,,,,,,,False,None
2020-03-09,Sofia,21,6.0,0.0,0.6962999999999999,1.16,0.6002586206896552,12.212222161243359,0.7595999999999999,0.09666666666666666,7.857931034482758,False,None
2020-03-09,Sofia,21,6.0,0.0,1.7723999999999998,2.61,0.6790804597701149,14.435555494576693,1.7723999999999998,0.19333333333333333,9.167586206896551,False,None
